t,my_independent_variable,z,y,x,interest,principal,balance,c,b,a
631,12620000.0,9990000.0,9990000.0,120000.0,-7831686.380059119,17831686.380058788,-7849518066.441941,20000.0,20000.0,20000.0
632,12640000.0,9990000.0,9990000.0,120000.0,-7849518.066439902,17849518.06644095,-7867367584.505693,20000.0,20000.0,20000.0
633,12660000.0,9990000.0,9990000.0,120000.0,-7867367.584507876,17867367.584505133,-7885234952.089875,20000.0,20000.0,20000.0
634,12680000.0,9990000.0,9990000.0,120000.0,-7885234.952092166,17885234.952088267,-7903120187.044103,20000.0,20000.0,20000.0
635,12700000.0,9990000.0,9990000.0,120000.0,-7903120.18704415,17903120.18704024,-7921023307.23003,20000.0,20000.0,20000.0
636,12720000.0,9990000.0,9990000.0,120000.0,-7921023.30722907,17921023.307232495,-7938944330.539097,20000.0,20000.0,20000.0
637,12740000.0,9990000.0,9990000.0,120000.0,-7938944.330539108,17938944.330536645,-7956883274.869406,20000.0,20000.0,20000.0
638,12760000.0,9990000.0,9990000.0,120000.0,-7956883.2748668725,17956883.2748715,-7974840158.145252,20000.0,20000.0,20000.0
639,12780000.0,9990000.0,9990000.0,120000.0,-7974840.158142239,17974840.15814612,-7992814998.302301,20000.0,20000.0,20000.0
640,12800000.0,9990000.0,9990000.0,120000.0,-7992814.998300862,17992814.99830451,-8010807813.300599,20000.0,20000.0,20000.0
641,12820000.0,9990000.0,9990000.0,120000.0,-8010807.813301231,18010807.81329754,-8028818621.111524,20000.0,20000.0,20000.0
642,12840000.0,9990000.0,9990000.0,120000.0,-8028818.621113753,18028818.62111383,-8046847439.735282,20000.0,20000.0,20000.0
643,12860000.0,9990000.0,9990000.0,120000.0,-8046847.439734258,18046847.43973059,-8064894287.175499,20000.0,20000.0,20000.0
644,12880000.0,9990000.0,9990000.0,120000.0,-8064894.287174605,18064894.287175614,-8082959181.461304,20000.0,20000.0,20000.0
645,12900000.0,9990000.0,9990000.0,120000.0,-8082959.181461447,18082959.18146012,-8101042140.643928,20000.0,20000.0,20000.0
646,12920000.0,9990000.0,9990000.0,120000.0,-8101042.140640753,18101042.14064448,-8119143182.783126,20000.0,20000.0,20000.0
647,12940000.0,9990000.0,9990000.0,120000.0,-8119143.182783867,18119143.182784114,-8137262325.964566,20000.0,20000.0,20000.0
648,12960000.0,9990000.0,9990000.0,120000.0,-8137262.325966609,18137262.32596167,-8155399588.291152,20000.0,20000.0,20000.0
649,12980000.0,9990000.0,9990000.0,120000.0,-8155399.588291053,18155399.58829222,-8173554987.879277,20000.0,20000.0,20000.0
650,13000000.0,9990000.0,9990000.0,120000.0,-8173554.987879585,18173554.987883106,-8191728542.869446,20000.0,20000.0,20000.0
651,13020000.0,9990000.0,9990000.0,120000.0,-8191728.542866746,18191728.542870007,-8209920271.408668,20000.0,20000.0,20000.0
652,13040000.0,9990000.0,9990000.0,120000.0,-8209920.271411425,18209920.271411486,-8228130191.681013,20000.0,20000.0,20000.0
653,13060000.0,9990000.0,9990000.0,120000.0,-8228130.191683711,18228130.19167974,-8246358321.8746605,20000.0,20000.0,20000.0
654,13080000.0,9990000.0,9990000.0,120000.0,-8246358.3218753,18246358.32187131,-8264604680.195003,20000.0,20000.0,20000.0
655,13100000.0,9990000.0,9990000.0,120000.0,-8264604.680194179,18264604.68019889,-8282869284.877276,20000.0,20000.0,20000.0
656,13120000.0,9990000.0,9990000.0,120000.0,-8282869.284877502,18282869.284877013,-8301152154.160016,20000.0,20000.0,20000.0
657,13140000.0,9990000.0,9990000.0,120000.0,-8301152.154160673,18301152.15416571,-8319453306.314415,20000.0,20000.0,20000.0
658,13160000.0,9990000.0,9990000.0,120000.0,-8319453.306316881,18319453.306313094,-8337772759.620611,20000.0,20000.0,20000.0
659,13180000.0,9990000.0,9990000.0,120000.0,-8337772.759620113,18337772.75962256,-8356110532.379726,20000.0,20000.0,20000.0
660,13200000.0,9990000.0,9990000.0,120000.0,-8356110.5323792165,18356110.532379564,-8374466642.913787,20000.0,20000.0,20000.0
661,13220000.0,9990000.0,9990000.0,120000.0,-8374466.642914202,18374466.642910834,-8392841109.554702,20000.0,20000.0,20000.0
662,13240000.0,9990000.0,9990000.0,120000.0,-8392841.109557185,18392841.10955814,-8411233950.664581,20000.0,20000.0,20000.0
663,13260000.0,9990000.0,9990000.0,120000.0,-8411233.950666647,18411233.950666882,-8429645184.614668,20000.0,20000.0,20000.0
664,13280000.0,9990000.0,9990000.0,120000.0,-8429645.184615536,18429645.184614576,-8448074829.799712,20000.0,20000.0,20000.0
665,13300000.0,9990000.0,9990000.0,120000.0,-8448074.829801802,18448074.82980186,-8466522904.632512,20000.0,20000.0,20000.0
666,13320000.0,9990000.0,9990000.0,120000.0,-8466522.904632313,18466522.90463348,-8484989427.537315,20000.0,20000.0,20000.0
667,13340000.0,9990000.0,9990000.0,120000.0,-8484989.427534737,18484989.42753552,-8503474416.9621315,20000.0,20000.0,20000.0
668,13360000.0,9990000.0,9990000.0,120000.0,-8503474.416963764,18503474.416959733,-8521977891.378889,20000.0,20000.0,20000.0
669,13380000.0,9990000.0,9990000.0,120000.0,-8521977.891381364,18521977.891379863,-8540499869.270474,20000.0,20000.0,20000.0
670,13400000.0,9990000.0,9990000.0,120000.0,-8540499.869270219,18540499.869271003,-8559040369.139288,20000.0,20000.0,20000.0
671,13420000.0,9990000.0,9990000.0,120000.0,-8559040.369140284,18559040.369143352,-8577599409.511534,20000.0,20000.0,20000.0
672,13440000.0,9990000.0,9990000.0,120000.0,-8577599.409510672,18577599.40950781,-8596177008.917303,20000.0,20000.0,20000.0
673,13460000.0,9990000.0,9990000.0,120000.0,-8596177.00891783,18596177.008918505,-8614773185.929665,20000.0,20000.0,20000.0
674,13480000.0,9990000.0,9990000.0,120000.0,-8614773.185925962,18614773.185924746,-8633387959.115665,20000.0,20000.0,20000.0
675,13500000.0,9990000.0,9990000.0,120000.0,-8633387.959115073,18633387.959115144,-8652021347.074293,20000.0,20000.0,20000.0
676,13520000.0,9990000.0,9990000.0,120000.0,-8652021.347072221,18652021.34707421,-8670673368.418188,20000.0,20000.0,20000.0
677,13540000.0,9990000.0,9990000.0,120000.0,-8670673.368422057,18670673.36842319,-8689344041.787971,20000.0,20000.0,20000.0
678,13560000.0,9990000.0,9990000.0,120000.0,-8689344.041787662,18689344.04179134,-8708033385.830038,20000.0,20000.0,20000.0
679,13580000.0,9990000.0,9990000.0,120000.0,-8708033.38582885,18708033.38583245,-8726741419.218065,20000.0,20000.0,20000.0
680,13600000.0,9990000.0,9990000.0,120000.0,-8726741.419217857,18726741.41921421,-8745468160.636772,20000.0,20000.0,20000.0
681,13620000.0,9990000.0,9990000.0,120000.0,-8745468.160633747,18745468.160635367,-8764213628.796904,20000.0,20000.0,20000.0
682,13640000.0,9990000.0,9990000.0,120000.0,-8764213.628796427,18764213.628793664,-8782977842.426153,20000.0,20000.0,20000.0
683,13660000.0,9990000.0,9990000.0,120000.0,-8782977.842426095,18782977.842426997,-8801760820.266819,20000.0,20000.0,20000.0
684,13680000.0,9990000.0,9990000.0,120000.0,-8801760.820268903,18801760.820265304,-8820562581.088825,20000.0,20000.0,20000.0
685,13700000.0,9990000.0,9990000.0,120000.0,-8820562.581086442,18820562.5810855,-8839383143.670736,20000.0,20000.0,20000.0
686,13720000.0,9990000.0,9990000.0,120000.0,-8839383.143670332,18839383.143670607,-8858222526.81501,20000.0,20000.0,20000.0
687,13740000.0,9990000.0,9990000.0,120000.0,-8858222.52681424,18858222.526812475,-8877080749.339949,20000.0,20000.0,20000.0
688,13760000.0,9990000.0,9990000.0,120000.0,-8877080.749339135,18877080.749343727,-8895957830.08759,20000.0,20000.0,20000.0
689,13780000.0,9990000.0,9990000.0,120000.0,-8895957.830089632,18895957.830088012,-8914853787.918201,20000.0,20000.0,20000.0
690,13800000.0,9990000.0,9990000.0,120000.0,-8914853.78791808,18914853.78791968,-8933768641.708052,20000.0,20000.0,20000.0
691,13820000.0,9990000.0,9990000.0,120000.0,-8933768.641706564,18933768.64170868,-8952702410.347317,20000.0,20000.0,20000.0
692,13840000.0,9990000.0,9990000.0,120000.0,-8952702.410349743,18952702.410348523,-8971655112.76031,20000.0,20000.0,20000.0
693,13860000.0,9990000.0,9990000.0,120000.0,-8971655.112758655,18971655.112762384,-8990626767.872776,20000.0,20000.0,20000.0
694,13880000.0,9990000.0,9990000.0,120000.0,-8990626.767873222,18990626.767873507,-9009617394.638494,20000.0,20000.0,20000.0
695,13900000.0,9990000.0,9990000.0,120000.0,-9009617.394637853,19009617.39463976,-9028627012.034033,20000.0,20000.0,20000.0
696,13920000.0,9990000.0,9990000.0,120000.0,-9028627.012035092,19028627.01203596,-9047655639.04669,20000.0,20000.0,20000.0
697,13940000.0,9990000.0,9990000.0,120000.0,-9047655.639045479,19047655.639049105,-9066703294.686214,20000.0,20000.0,20000.0
698,13960000.0,9990000.0,9990000.0,120000.0,-9066703.29468376,19066703.29468573,-9085769997.978662,20000.0,20000.0,20000.0
699,13980000.0,9990000.0,9990000.0,120000.0,-9085769.997982046,19085769.997983158,-9104855767.976576,20000.0,20000.0,20000.0
700,14000000.0,9990000.0,9990000.0,120000.0,-9104855.76797923,19104855.76797585,-9123960623.743393,20000.0,20000.0,20000.0
701,14020000.0,9990000.0,9990000.0,120000.0,-9123960.62374329,19123960.62374217,-9143084584.369656,20000.0,20000.0,20000.0
702,14040000.0,9990000.0,9990000.0,120000.0,-9143084.58436974,19143084.584366117,-9162227668.953074,20000.0,20000.0,20000.0
703,14060000.0,9990000.0,9990000.0,120000.0,-9162227.668954974,19162227.668951582,-9181389896.621843,20000.0,20000.0,20000.0
704,14080000.0,9990000.0,9990000.0,120000.0,-9181389.896625388,19181389.896624163,-9200571286.518621,20000.0,20000.0,20000.0
705,14100000.0,9990000.0,9990000.0,120000.0,-9200571.286519136,19200571.28651708,-9219771857.806015,20000.0,20000.0,20000.0
706,14120000.0,9990000.0,9990000.0,120000.0,-9219771.857803913,19219771.857805192,-9238991629.664812,20000.0,20000.0,20000.0
707,14140000.0,9990000.0,9990000.0,120000.0,-9238991.629665589,19238991.629666623,-9258230621.292667,20000.0,20000.0,20000.0
708,14160000.0,9990000.0,9990000.0,120000.0,-9258230.621293196,19258230.621293195,-9277488851.916286,20000.0,20000.0,20000.0
709,14180000.0,9990000.0,9990000.0,120000.0,-9277488.85191343,19277488.85191672,-9296766340.768623,20000.0,20000.0,20000.0
710,14200000.0,9990000.0,9990000.0,120000.0,-9296766.340768145,19296766.340769015,-9316063107.10863,20000.0,20000.0,20000.0
711,14220000.0,9990000.0,9990000.0,120000.0,-9316063.107105182,19316063.10710411,-9335379170.215073,20000.0,20000.0,20000.0
712,14240000.0,9990000.0,9990000.0,120000.0,-9335379.170216104,19335379.17021637,-9354714549.386799,20000.0,20000.0,20000.0
713,14260000.0,9990000.0,9990000.0,120000.0,-9354714.549386747,19354714.549385294,-9374069263.93496,20000.0,20000.0,20000.0
714,14280000.0,9990000.0,9990000.0,120000.0,-9374069.263934966,19374069.26393503,-9393443333.197872,20000.0,20000.0,20000.0
715,14300000.0,9990000.0,9990000.0,120000.0,-9393443.33319812,19393443.333196413,-9412836776.531782,20000.0,20000.0,20000.0
716,14320000.0,9990000.0,9990000.0,120000.0,-9412836.776531495,19412836.776528038,-9432249613.306175,20000.0,20000.0,20000.0
717,14340000.0,9990000.0,9990000.0,120000.0,-9432249.613309465,19432249.61330778,-9451681862.919949,20000.0,20000.0,20000.0
718,14360000.0,9990000.0,9990000.0,120000.0,-9451681.862920621,19451681.86292057,-9471133544.78623,20000.0,20000.0,20000.0
719,14380000.0,9990000.0,9990000.0,120000.0,-9471133.544782255,19471133.54478126,-9490604678.32738,20000.0,20000.0,20000.0
720,14400000.0,9990000.0,9990000.0,120000.0,-9490604.678328715,19490604.67833013,-9510095283.005898,20000.0,20000.0,20000.0
