t,my_independent_variable,z,y,x,interest,principal,balance,c,b,a
657,1314000.0,999000.0,999000.0,12000.0,-830115.2154160755,1830115.2154160705,-831945330.6315018,2000.0,2000.0,2000.0
658,1316000.0,999000.0,999000.0,12000.0,-831945.3306314902,1831945.3306314703,-833777275.9621239,2000.0,2000.0,2000.0
659,1318000.0,999000.0,999000.0,12000.0,-833777.2759621454,1833777.2759621106,-835611053.2381171,2000.0,2000.0,2000.0
660,1320000.0,999000.0,999000.0,12000.0,-835611.0532381211,1835611.0532381407,-837446664.2913512,2000.0,2000.0,2000.0
661,1322000.0,999000.0,999000.0,12000.0,-837446.6642913263,1837446.6642913716,-839284110.9556264,2000.0,2000.0,2000.0
662,1324000.0,999000.0,999000.0,12000.0,-839284.1109556521,1839284.110955657,-841123395.0666094,2000.0,2000.0,2000.0
663,1326000.0,999000.0,999000.0,12000.0,-841123.3950665918,1841123.3950665416,-842964518.4616686,2000.0,2000.0,2000.0
664,1328000.0,999000.0,999000.0,12000.0,-842964.5184616433,1842964.5184616249,-844807482.9801297,2000.0,2000.0,2000.0
665,1330000.0,999000.0,999000.0,12000.0,-844807.4829801046,1844807.4829801389,-846652290.4630917,2000.0,2000.0,2000.0
666,1332000.0,999000.0,999000.0,12000.0,-846652.2904630982,1846652.2904630478,-848498942.753554,2000.0,2000.0,2000.0
667,1334000.0,999000.0,999000.0,12000.0,-848498.9427535419,1848498.942753537,-850347441.6962956,2000.0,2000.0,2000.0
668,1336000.0,999000.0,999000.0,12000.0,-850347.4416963223,1850347.4416963258,-852197789.1379952,2000.0,2000.0,2000.0
669,1338000.0,999000.0,999000.0,12000.0,-852197.7891380308,1852197.7891379998,-854049986.9271514,2000.0,2000.0,2000.0
670,1340000.0,999000.0,999000.0,12000.0,-854049.9869271594,1854049.9869271242,-855904036.9140817,2000.0,2000.0,2000.0
671,1342000.0,999000.0,999000.0,12000.0,-855904.0369140863,1855904.036914051,-857759940.9509898,2000.0,2000.0,2000.0
672,1344000.0,999000.0,999000.0,12000.0,-857759.9409510064,1857759.9409509602,-859617700.8919437,2000.0,2000.0,2000.0
673,1346000.0,999000.0,999000.0,12000.0,-859617.7008919269,1859617.7008919732,-861477318.5928216,2000.0,2000.0,2000.0
674,1348000.0,999000.0,999000.0,12000.0,-861477.3185928351,1861477.318592835,-863338795.9114307,2000.0,2000.0,2000.0
675,1350000.0,999000.0,999000.0,12000.0,-863338.7959114115,1863338.7959114586,-865202134.7073321,2000.0,2000.0,2000.0
676,1352000.0,999000.0,999000.0,12000.0,-865202.1347073523,1865202.1347073058,-867067336.8420532,2000.0,2000.0,2000.0
677,1354000.0,999000.0,999000.0,12000.0,-867067.3368420601,1867067.3368420135,-868934404.178867,2000.0,2000.0,2000.0
678,1356000.0,999000.0,999000.0,12000.0,-868934.4041788784,1868934.404178924,-870803338.5830773,2000.0,2000.0,2000.0
679,1358000.0,999000.0,999000.0,12000.0,-870803.3385830844,1870803.338583089,-872674141.9216412,2000.0,2000.0,2000.0
680,1360000.0,999000.0,999000.0,12000.0,-872674.1419216573,1872674.1419216208,-874546816.0635576,2000.0,2000.0,2000.0
681,1362000.0,999000.0,999000.0,12000.0,-874546.8160635774,1874546.8160635782,-876421362.8796338,2000.0,2000.0,2000.0
682,1364000.0,999000.0,999000.0,12000.0,-876421.3628796517,1876421.36287967,-878297784.2425109,2000.0,2000.0,2000.0
683,1366000.0,999000.0,999000.0,12000.0,-878297.7842425198,1878297.7842425338,-880176082.0267478,2000.0,2000.0,2000.0
684,1368000.0,999000.0,999000.0,12000.0,-880176.0820267678,1880176.082026731,-882056258.1087692,2000.0,2000.0,2000.0
685,1370000.0,999000.0,999000.0,12000.0,-882056.2581087898,1882056.2581087523,-883938314.3669027,2000.0,2000.0,2000.0
686,1372000.0,999000.0,999000.0,12000.0,-883938.3143668805,1883938.314366866,-885822252.6812556,2000.0,2000.0,2000.0
687,1374000.0,999000.0,999000.0,12000.0,-885822.2526812481,1885822.2526812472,-887708074.9339219,2000.0,2000.0,2000.0
688,1376000.0,999000.0,999000.0,12000.0,-887708.0749339572,1887708.07493391,-889595783.0088972,2000.0,2000.0,2000.0
689,1378000.0,999000.0,999000.0,12000.0,-889595.7830088532,1889595.7830089005,-891485378.7918946,2000.0,2000.0,2000.0
690,1380000.0,999000.0,999000.0,12000.0,-891485.3787918952,1891485.3787918603,-893376864.170671,2000.0,2000.0,2000.0
691,1382000.0,999000.0,999000.0,12000.0,-893376.8641706625,1893376.8641706589,-895270241.0348582,2000.0,2000.0,2000.0
692,1384000.0,999000.0,999000.0,12000.0,-895270.2410348313,1895270.2410348663,-897165511.2758858,2000.0,2000.0,2000.0
693,1386000.0,999000.0,999000.0,12000.0,-897165.5112758749,1897165.5112758747,-899062676.7871448,2000.0,2000.0,2000.0
694,1388000.0,999000.0,999000.0,12000.0,-899062.6767871457,1899062.6767871447,-900961739.4639322,2000.0,2000.0,2000.0
695,1390000.0,999000.0,999000.0,12000.0,-900961.7394639576,1900961.7394639612,-902862701.20343,2000.0,2000.0,2000.0
696,1392000.0,999000.0,999000.0,12000.0,-902862.7012034155,1902862.701203429,-904765563.9046164,2000.0,2000.0,2000.0
697,1394000.0,999000.0,999000.0,12000.0,-904765.5639046252,1904765.5639045895,-906670329.4684974,2000.0,2000.0,2000.0
698,1396000.0,999000.0,999000.0,12000.0,-906670.3294685303,1906670.3294685446,-908576999.7979687,2000.0,2000.0,2000.0
699,1398000.0,999000.0,999000.0,12000.0,-908576.9997979768,1908576.9997979635,-910485576.7977588,2000.0,2000.0,2000.0
700,1400000.0,999000.0,999000.0,12000.0,-910485.5767977692,1910485.5767977552,-912396062.3745897,2000.0,2000.0,2000.0
701,1402000.0,999000.0,999000.0,12000.0,-912396.0623745805,1912396.0623745804,-914308458.4369638,2000.0,2000.0,2000.0
702,1404000.0,999000.0,999000.0,12000.0,-914308.4584369711,1914308.458436975,-916222766.8954052,2000.0,2000.0,2000.0
703,1406000.0,999000.0,999000.0,12000.0,-916222.7668954026,1916222.7668953638,-918138989.6622894,2000.0,2000.0,2000.0
704,1408000.0,999000.0,999000.0,12000.0,-918138.989662286,1918138.9896622861,-920057128.6519679,2000.0,2000.0,2000.0
705,1410000.0,999000.0,999000.0,12000.0,-920057.1286519674,1920057.1286519838,-921977185.7806163,2000.0,2000.0,2000.0
706,1412000.0,999000.0,999000.0,12000.0,-921977.1857806167,1921977.185780633,-923899162.9663724,2000.0,2000.0,2000.0
707,1414000.0,999000.0,999000.0,12000.0,-923899.1629664005,1923899.162966352,-925823062.1293523,2000.0,2000.0,2000.0
708,1416000.0,999000.0,999000.0,12000.0,-925823.062129327,1925823.0621293227,-927748885.1914669,2000.0,2000.0,2000.0
709,1418000.0,999000.0,999000.0,12000.0,-927748.8851914862,1927748.8851914993,-929676634.0766822,2000.0,2000.0,2000.0
710,1420000.0,999000.0,999000.0,12000.0,-929676.6340766586,1929676.6340766987,-931606310.7107599,2000.0,2000.0,2000.0
711,1422000.0,999000.0,999000.0,12000.0,-931606.3107107519,1931606.3107107647,-933537917.0214788,2000.0,2000.0,2000.0
712,1424000.0,999000.0,999000.0,12000.0,-933537.9170214372,1933537.9170214331,-935471454.9384973,2000.0,2000.0,2000.0
713,1426000.0,999000.0,999000.0,12000.0,-935471.4549384937,1935471.4549384562,-937406926.3933978,2000.0,2000.0,2000.0
714,1428000.0,999000.0,999000.0,12000.0,-937406.9263934002,1937406.9263934495,-939344333.3197913,2000.0,2000.0,2000.0
715,1430000.0,999000.0,999000.0,12000.0,-939344.3333198085,1939344.333319862,-941283677.6531078,2000.0,2000.0,2000.0
716,1432000.0,999000.0,999000.0,12000.0,-941283.677653146,1941283.6776531618,-943224961.3307732,2000.0,2000.0,2000.0
717,1434000.0,999000.0,999000.0,12000.0,-943224.9613307711,1943224.9613308215,-945168186.2921376,2000.0,2000.0,2000.0
718,1436000.0,999000.0,999000.0,12000.0,-945168.1862921366,1945168.1862920995,-947113354.4783909,2000.0,2000.0,2000.0
719,1438000.0,999000.0,999000.0,12000.0,-947113.3544783883,1947113.3544784382,-949060467.832896,2000.0,2000.0,2000.0
720,1440000.0,999000.0,999000.0,12000.0,-949060.4678328683,1949060.4678329066,-951009528.3007306,2000.0,2000.0,2000.0
